Customer_ID,Age,Gender,Region,Policy_Type,Policy_Duration_Years,Annual_Premium,Vehicle_Age,Incident_Type,Claim_Amount,Number_of_Previous_Claims,Claim_Approved
CUST03949,40,Female,West,Basic,14,46472,8,Accident,51222,3,0
CUST03950,68,Male,East,Premium,3,40455,4,Fire,69907,4,1
CUST03951,20,Female,West,Basic,9,33672,13,Natural Disaster,1157,2,1
CUST03952,59,Female,West,Gold,8,8756,12,Fire,59266,2,1
CUST03953,51,Female,West,Basic,13,43829,14,Theft,4318,0,1
CUST03954,49,Female,North,Premium,3,46391,7,Natural Disaster,79998,1,1
CUST03955,62,Male,South,Basic,2,27918,6,Theft,60690,3,0
CUST03956,68,Female,West,Basic,8,9494,2,Natural Disaster,75493,4,0
CUST03957,66,Female,South,Gold,14,39047,11,Natural Disaster,78379,2,0
CUST03958,38,Female,South,Gold,5,11538,4,Theft,69148,1,0
CUST03959,63,Male,East,Basic,9,7221,14,Natural Disaster,21946,2,1
CUST03960,61,Male,West,Basic,1,10164,12,Natural Disaster,13020,3,0
CUST03961,38,Female,West,Basic,10,38622,8,Fire,79309,3,0
CUST03962,61,Female,West,Premium,3,40980,3,Theft,31247,0,0
CUST03963,28,Female,South,Premium,5,24152,2,Accident,1443,3,1
CUST03964,56,Male,North,Premium,2,19385,6,Accident,39741,3,0
CUST03965,21,Female,South,Premium,3,28612,7,Natural Disaster,18288,3,0
CUST03966,68,Female,West,Gold,4,17530,4,Fire,3910,1,1
CUST03967,18,Female,West,Basic,4,8340,12,Natural Disaster,45169,4,1
CUST03968,45,Male,West,Basic,11,28124,7,Fire,18309,4,0
CUST03969,41,Female,South,Premium,9,47579,4,Natural Disaster,78449,3,0
CUST03970,52,Female,West,Gold,1,38043,8,Accident,15265,4,0
CUST03971,30,Male,East,Premium,12,17295,6,Theft,25235,3,1
CUST03972,64,Male,West,Premium,9,25247,4,Fire,56082,4,1
CUST03973,51,Female,North,Premium,9,5714,12,Natural Disaster,59095,4,1
CUST03974,28,Male,East,Gold,11,43822,8,Natural Disaster,75962,2,1
CUST03975,53,Female,West,Basic,6,5809,4,Fire,3922,1,1
CUST03976,68,Male,East,Basic,11,35144,7,Fire,59006,2,0
CUST03977,34,Male,West,Gold,1,25362,11,Accident,41323,2,0
CUST03978,52,Female,North,Gold,11,46821,3,Fire,28771,4,0
CUST03979,35,Female,West,Basic,13,5036,8,Natural Disaster,10776,0,1
CUST03980,57,Female,East,Basic,12,37402,11,Accident,67455,0,1
CUST03981,39,Male,North,Basic,6,29498,5,Accident,38772,1,1
CUST03982,41,Female,South,Basic,8,33387,5,Theft,54371,3,0
CUST03983,36,Female,North,Gold,5,15273,13,Theft,21954,4,1
CUST03984,54,Female,North,Basic,5,30030,2,Theft,21837,1,0
CUST03985,56,Female,North,Gold,1,16403,12,Fire,76494,2,1
CUST03986,38,Female,East,Basic,1,20037,2,Accident,6575,4,1
CUST03987,25,Male,North,Premium,8,24039,3,Fire,52105,2,1
CUST03988,45,Female,West,Basic,13,19017,0,Accident,52720,1,1
CUST03989,22,Female,North,Premium,5,22365,5,Natural Disaster,74481,0,0
CUST03990,34,Male,North,Premium,8,44215,0,Fire,55080,1,0
CUST03991,54,Female,West,Premium,10,17583,10,Accident,77399,4,1
CUST03992,53,Female,West,Basic,2,37919,3,Theft,33309,4,0
CUST03993,36,Female,South,Basic,4,49254,14,Theft,23954,3,0
CUST03994,44,Female,North,Basic,13,14514,12,Natural Disaster,50594,0,1
CUST03995,51,Female,East,Basic,11,43416,6,Fire,34368,4,1
CUST03996,28,Male,North,Premium,14,6511,11,Accident,78670,0,0
CUST03997,62,Male,North,Premium,10,23642,5,Theft,12580,4,1
CUST03998,64,Male,West,Premium,9,21615,7,Accident,21966,0,1
CUST03999,29,Female,South,Premium,13,36589,3,Fire,69322,1,1
CUST04000,38,Male,North,Basic,3,29225,8,Theft,16231,0,1
CUST04001,28,Female,East,Basic,6,25846,9,Natural Disaster,12840,2,0
CUST04002,56,Female,North,Basic,11,34152,7,Natural Disaster,3052,1,0
CUST04003,45,Female,East,Gold,7,45517,13,Fire,34399,4,0
CUST04004,22,Male,West,Premium,3,5571,14,Fire,69978,4,0
CUST04005,34,Male,South,Basic,1,31188,4,Accident,2754,3,0
CUST04006,37,Male,North,Basic,2,47530,13,Natural Disaster,76306,2,1
CUST04007,58,Female,South,Gold,11,18217,5,Fire,66525,3,0
CUST04008,63,Male,North,Premium,14,46999,4,Fire,1025,1,1
CUST04009,29,Female,East,Premium,10,11609,14,Natural Disaster,11401,3,1
CUST04010,23,Male,South,Basic,7,10151,5,Accident,7553,1,1
CUST04011,34,Male,North,Basic,7,11406,0,Accident,72295,3,0
CUST04012,68,Female,West,Gold,12,19893,3,Natural Disaster,8755,0,1
CUST04013,36,Female,East,Premium,1,37956,8,Natural Disaster,79920,1,0
CUST04014,43,Male,South,Basic,10,12145,3,Natural Disaster,34897,1,1
CUST04015,65,Male,North,Gold,7,43695,1,Natural Disaster,46064,0,1
CUST04016,61,Male,South,Premium,10,38367,5,Natural Disaster,39409,0,1
CUST04017,61,Female,North,Basic,11,18133,1,Fire,56049,2,0
CUST04018,69,Female,East,Basic,6,17209,2,Theft,47669,0,1
CUST04019,49,Male,West,Basic,11,49292,6,Natural Disaster,15371,3,1
CUST04020,23,Male,East,Basic,6,31965,3,Theft,73905,0,0
CUST04021,53,Female,South,Premium,7,14145,0,Accident,70431,0,1
CUST04022,55,Male,South,Basic,7,47585,8,Fire,5797,1,0
CUST04023,28,Female,North,Gold,1,39638,5,Theft,46809,1,1
CUST04024,50,Female,East,Gold,10,25645,8,Accident,68364,0,0
CUST04025,41,Female,North,Basic,5,23408,2,Accident,76263,2,1
CUST04026,40,Female,East,Basic,14,17521,4,Accident,79053,1,1
CUST04027,32,Female,South,Gold,14,26878,8,Natural Disaster,17943,3,0
CUST04028,44,Female,North,Premium,8,43221,5,Fire,27831,3,0
CUST04029,28,Male,North,Premium,8,39595,1,Accident,43044,0,0
CUST04030,68,Female,East,Basic,3,26086,14,Natural Disaster,25814,0,1
CUST04031,67,Female,West,Basic,3,21923,0,Theft,74586,2,1
CUST04032,34,Male,East,Premium,7,21225,8,Fire,61258,0,0
CUST04033,68,Female,West,Gold,4,12202,0,Theft,60439,4,1
CUST04034,31,Male,East,Basic,6,35139,13,Theft,76199,4,0
CUST04035,44,Female,South,Gold,9,36974,14,Natural Disaster,73436,0,1
CUST04036,35,Male,North,Basic,10,31941,4,Theft,39355,4,1
CUST04037,45,Male,East,Gold,2,42206,0,Fire,60389,3,1
CUST04038,68,Female,South,Premium,2,24885,4,Theft,16784,0,0
CUST04039,64,Female,East,Basic,6,49907,4,Natural Disaster,4683,3,1
CUST04040,64,Female,North,Premium,3,16218,6,Accident,74932,3,0
CUST04041,21,Female,East,Basic,1,33750,6,Natural Disaster,8347,4,1
CUST04042,24,Male,West,Basic,2,36612,10,Accident,44097,2,0
CUST04043,62,Male,North,Basic,14,11716,9,Theft,57499,3,0
CUST04044,52,Male,West,Basic,13,21088,0,Accident,15072,4,0
CUST04045,65,Female,South,Basic,7,36001,8,Natural Disaster,13026,2,1
CUST04046,26,Male,South,Premium,4,44586,0,Natural Disaster,53832,4,0
CUST04047,25,Female,East,Premium,12,27584,4,Fire,41966,4,0
CUST04048,69,Female,West,Basic,2,9286,6,Fire,32041,0,1
CUST04049,62,Male,West,Gold,11,9739,11,Accident,70034,1,1
CUST04050,34,Female,North,Premium,12,35158,7,Accident,33256,2,0
CUST04051,34,Male,West,Gold,12,39857,1,Fire,15905,4,1
CUST04052,66,Female,West,Premium,8,10605,13,Theft,68673,3,1
CUST04053,50,Male,North,Basic,4,44590,0,Fire,55100,3,1
CUST04054,49,Female,North,Basic,4,8321,3,Theft,71996,1,1
CUST04055,25,Male,West,Premium,2,49541,11,Accident,40666,2,0
CUST04056,36,Male,East,Basic,14,38984,14,Accident,79258,0,1
CUST04057,55,Female,North,Basic,1,42653,3,Natural Disaster,73750,2,1
CUST04058,20,Female,North,Basic,1,17170,9,Natural Disaster,14310,3,1
CUST04059,22,Male,West,Basic,3,13933,11,Theft,28943,3,0
CUST04060,30,Female,West,Basic,6,27692,5,Theft,32917,0,1
CUST04061,64,Female,North,Basic,7,36474,0,Fire,55666,0,1
CUST04062,63,Female,West,Basic,13,14906,13,Theft,2702,3,1
CUST04063,48,Male,North,Premium,9,28814,0,Accident,58873,4,1
CUST04064,33,Male,East,Premium,5,40565,2,Accident,21058,4,0
CUST04065,67,Female,East,Basic,9,5818,4,Accident,42262,0,1
CUST04066,49,Female,North,Basic,8,13434,11,Natural Disaster,15537,4,0
CUST04067,39,Male,North,Basic,1,35571,5,Theft,78795,0,1
CUST04068,46,Female,South,Basic,11,45694,4,Theft,21635,2,0
CUST04069,39,Male,South,Basic,12,33890,12,Natural Disaster,29544,2,1
CUST04070,60,Female,West,Basic,3,17069,12,Natural Disaster,66549,2,1
CUST04071,20,Female,West,Premium,8,37780,12,Natural Disaster,52955,0,0
CUST04072,27,Female,North,Premium,9,43662,4,Accident,38308,0,0
CUST04073,59,Male,North,Basic,14,28434,8,Theft,74626,4,1
CUST04074,38,Male,South,Basic,4,12392,1,Fire,3169,4,1
CUST04075,33,Male,South,Premium,14,21102,11,Fire,11423,4,1
CUST04076,29,Male,North,Gold,14,38457,11,Theft,43803,1,0
CUST04077,19,Female,East,Premium,14,27262,0,Theft,9017,0,0
CUST04078,58,Female,East,Premium,12,16932,5,Natural Disaster,44678,2,1
CUST04079,41,Male,West,Basic,6,16766,8,Natural Disaster,58392,2,0
CUST04080,52,Female,North,Basic,4,27711,6,Accident,33948,1,1
CUST04081,47,Female,North,Gold,13,18292,7,Natural Disaster,78147,1,0
CUST04082,47,Male,West,Basic,9,25687,4,Theft,33219,2,0
CUST04083,64,Female,South,Gold,2,30899,9,Accident,31860,0,1
CUST04084,52,Female,South,Premium,6,12408,3,Fire,22063,2,1
CUST04085,36,Male,East,Premium,11,15694,5,Theft,48574,2,0
CUST04086,67,Female,North,Basic,13,45910,2,Fire,25324,1,0
CUST04087,25,Female,South,Premium,3,39533,0,Theft,67822,1,0
CUST04088,43,Female,East,Basic,10,20237,10,Theft,42666,4,1
CUST04089,66,Male,East,Basic,4,10778,3,Accident,25869,1,1
CUST04090,57,Male,East,Basic,2,40059,8,Accident,72164,2,0
CUST04091,24,Female,South,Gold,11,31561,3,Natural Disaster,30093,4,0
CUST04092,47,Female,South,Premium,8,9866,0,Theft,47650,2,0
CUST04093,24,Female,North,Basic,10,13429,13,Theft,67196,0,1
CUST04094,20,Male,North,Basic,8,48352,3,Accident,49016,0,0
CUST04095,18,Male,East,Premium,1,49515,6,Fire,20562,1,0
CUST04096,53,Male,East,Premium,10,27837,2,Natural Disaster,69925,4,1
CUST04097,42,Female,South,Premium,6,39075,9,Theft,56553,3,1
CUST04098,54,Female,South,Premium,1,39853,5,Accident,58279,0,1
CUST04099,18,Female,North,Basic,6,31395,14,Theft,36608,0,0
CUST04100,32,Female,North,Premium,7,21415,13,Accident,61840,0,0
CUST04101,54,Female,West,Basic,2,36986,0,Natural Disaster,11770,0,0
CUST04102,30,Male,North,Gold,9,29104,10,Fire,56461,1,0
CUST04103,57,Female,South,Premium,8,5291,3,Theft,27627,4,1
CUST04104,25,Female,East,Basic,9,8686,2,Theft,7146,0,0
CUST04105,22,Female,West,Basic,10,6642,13,Natural Disaster,60753,1,0
CUST04106,26,Male,North,Gold,13,36477,0,Fire,53079,4,0
CUST04107,18,Female,North,Basic,4,29150,2,Theft,59074,4,1
CUST04108,53,Male,South,Basic,4,13769,14,Natural Disaster,63507,3,0
CUST04109,52,Male,West,Premium,12,34833,3,Theft,24251,2,0
CUST04110,19,Male,North,Basic,8,8909,4,Theft,32896,0,0
CUST04111,57,Male,East,Premium,1,37078,5,Natural Disaster,40113,1,0
CUST04112,40,Male,South,Basic,8,17268,1,Natural Disaster,54711,4,1
CUST04113,26,Female,West,Premium,7,15844,1,Accident,14322,3,0
CUST04114,51,Female,North,Basic,12,13638,5,Accident,8747,2,1
CUST04115,63,Male,North,Basic,7,42141,4,Theft,59697,4,1
CUST04116,31,Male,West,Gold,9,16233,0,Natural Disaster,36903,4,0
CUST04117,21,Male,South,Premium,13,35496,2,Fire,68813,0,1
CUST04118,47,Female,West,Basic,10,22806,10,Fire,41970,2,1
CUST04119,48,Female,West,Basic,7,45326,4,Theft,68192,2,0
CUST04120,55,Male,South,Premium,2,18271,14,Accident,43207,1,1
CUST04121,28,Female,North,Premium,1,44513,12,Natural Disaster,51812,3,0
CUST04122,52,Female,East,Gold,1,24465,11,Natural Disaster,33403,1,1
CUST04123,25,Male,South,Gold,7,44502,11,Accident,35531,3,1
CUST04124,20,Male,East,Premium,5,18860,1,Natural Disaster,65009,1,1
CUST04125,31,Female,North,Basic,4,13250,0,Theft,16413,3,0
CUST04126,30,Female,West,Basic,5,46418,8,Natural Disaster,41633,0,1
CUST04127,62,Female,East,Premium,10,26310,14,Natural Disaster,73446,3,0
CUST04128,49,Male,North,Basic,10,32982,4,Accident,61032,1,0
CUST04129,51,Male,North,Basic,6,37206,1,Accident,36385,2,0
CUST04130,62,Male,West,Basic,12,14764,9,Fire,74637,4,1
CUST04131,36,Female,West,Basic,10,48661,3,Theft,51578,3,1
CUST04132,55,Female,North,Basic,6,17842,2,Accident,74603,3,0
CUST04133,33,Male,North,Basic,1,42491,6,Accident,29235,2,1
CUST04134,19,Female,East,Premium,2,49372,0,Accident,71744,0,1
CUST04135,57,Male,North,Basic,3,29043,14,Natural Disaster,76961,1,1
CUST04136,34,Female,North,Basic,4,42971,9,Theft,29485,0,0
CUST04137,51,Male,East,Basic,6,7976,11,Theft,14182,3,1
CUST04138,59,Female,South,Premium,12,12426,11,Natural Disaster,72758,3,1
CUST04139,33,Female,East,Basic,12,27887,3,Natural Disaster,15480,0,0
CUST04140,55,Male,East,Premium,11,31710,6,Accident,57960,1,0
CUST04141,19,Male,West,Gold,13,46387,10,Fire,52213,3,1
CUST04142,19,Male,East,Basic,9,11486,9,Fire,64094,3,1
CUST04143,43,Male,North,Basic,12,44258,12,Theft,46057,0,1
CUST04144,30,Male,North,Basic,2,27623,4,Fire,36061,4,1
CUST04145,64,Female,North,Gold,8,28806,3,Accident,16789,2,1
CUST04146,48,Male,South,Premium,9,10973,3,Natural Disaster,30107,3,1
CUST04147,51,Male,North,Gold,2,34157,10,Theft,27287,1,1
CUST04148,56,Male,South,Basic,9,10521,11,Theft,16014,4,1
CUST04149,20,Male,North,Gold,7,17891,13,Natural Disaster,9574,0,1
CUST04150,25,Male,East,Basic,9,21795,1,Fire,39597,0,0
CUST04151,40,Female,West,Basic,6,27474,7,Theft,18467,1,1
CUST04152,31,Male,North,Gold,2,31507,11,Natural Disaster,44477,4,1
CUST04153,44,Male,South,Gold,8,15687,3,Natural Disaster,55354,1,1
CUST04154,46,Male,South,Basic,10,38014,1,Fire,78897,3,0
CUST04155,56,Female,West,Basic,9,16009,8,Fire,65965,4,0
CUST04156,56,Female,North,Basic,12,28226,13,Accident,22880,2,0
CUST04157,18,Male,East,Basic,8,27948,13,Fire,28251,2,0
CUST04158,34,Male,North,Basic,2,39939,12,Fire,53546,1,0
CUST04159,58,Female,North,Gold,8,49291,11,Natural Disaster,45016,2,0
CUST04160,47,Female,West,Premium,3,45225,9,Theft,27889,1,1
CUST04161,30,Female,North,Premium,3,27102,12,Natural Disaster,26979,3,1
CUST04162,38,Male,East,Premium,9,39828,6,Accident,62516,3,0
CUST04163,36,Male,South,Premium,13,41102,14,Natural Disaster,49741,1,0
CUST04164,36,Female,West,Premium,9,38712,2,Accident,66035,3,1
CUST04165,42,Male,East,Premium,9,31823,14,Fire,58133,2,1
CUST04166,39,Female,South,Basic,4,10361,6,Theft,14360,3,0
CUST04167,48,Female,West,Premium,12,30838,0,Theft,67939,2,1
CUST04168,34,Female,West,Premium,14,19638,11,Natural Disaster,37088,2,0
CUST04169,40,Male,South,Gold,7,43052,0,Theft,15020,0,1
CUST04170,49,Female,South,Gold,13,28265,3,Accident,8420,3,1
CUST04171,27,Female,East,Basic,8,29751,3,Accident,34637,3,1
CUST04172,27,Male,North,Premium,13,47012,3,Fire,40210,1,0
CUST04173,53,Female,North,Basic,13,15916,8,Natural Disaster,32453,1,1
CUST04174,25,Male,North,Premium,5,14509,5,Fire,10275,4,0
CUST04175,69,Female,North,Basic,13,36102,2,Theft,31052,2,1
CUST04176,37,Male,North,Basic,1,29324,5,Fire,34741,0,0
CUST04177,49,Female,East,Basic,9,19003,1,Theft,32613,2,1
CUST04178,67,Female,West,Premium,6,32943,1,Accident,49162,3,0
CUST04179,31,Female,East,Basic,3,47634,6,Natural Disaster,33199,4,0
CUST04180,67,Female,East,Gold,3,38101,13,Natural Disaster,18572,2,1
CUST04181,45,Female,East,Basic,14,34943,2,Fire,6147,4,1
CUST04182,63,Male,West,Gold,14,14456,6,Theft,4443,2,0
CUST04183,69,Male,East,Premium,10,16369,2,Accident,72220,3,1
CUST04184,41,Female,East,Basic,1,24329,11,Theft,14595,3,1
CUST04185,32,Female,West,Basic,13,18218,11,Fire,67857,2,1
CUST04186,39,Female,East,Premium,8,26164,1,Theft,15810,0,0
CUST04187,47,Male,North,Premium,2,42424,3,Accident,7740,3,0
CUST04188,21,Male,South,Premium,12,17410,14,Fire,33712,1,1
CUST04189,30,Female,East,Basic,1,34730,3,Accident,6468,0,1
CUST04190,40,Male,South,Basic,7,7665,2,Fire,13704,2,0
CUST04191,25,Female,East,Gold,14,44899,8,Natural Disaster,66974,0,1
CUST04192,35,Female,East,Basic,11,42703,5,Theft,66700,1,1
CUST04193,29,Female,North,Basic,9,5415,4,Accident,6678,3,1
CUST04194,48,Male,West,Basic,6,38475,12,Accident,65882,3,1
CUST04195,31,Female,South,Premium,8,29172,11,Theft,57987,3,0
CUST04196,51,Female,West,Premium,8,7684,11,Accident,37105,1,1
CUST04197,35,Female,North,Basic,9,12494,5,Accident,18371,0,1
CUST04198,51,Male,North,Basic,7,24750,12,Accident,36297,2,1
CUST04199,28,Male,South,Basic,9,24887,10,Natural Disaster,29753,2,0
CUST04200,58,Male,West,Basic,9,25826,7,Accident,6756,0,0
CUST04201,29,Female,North,Basic,12,11180,4,Natural Disaster,41873,3,0
CUST04202,66,Male,East,Gold,11,7559,12,Theft,61630,2,0
CUST04203,32,Female,East,Basic,1,45905,14,Natural Disaster,25603,3,1
CUST04204,48,Male,East,Basic,6,8971,12,Accident,24308,4,0
CUST04205,66,Female,West,Gold,12,40725,3,Accident,32256,4,1
CUST04206,46,Male,East,Basic,8,23113,6,Accident,56814,2,1
CUST04207,43,Female,East,Premium,10,47861,11,Natural Disaster,33961,0,1
CUST04208,35,Male,North,Basic,9,17951,13,Fire,52641,0,1
CUST04209,49,Male,North,Basic,4,30617,4,Fire,27433,0,0
CUST04210,39,Male,East,Gold,13,37794,3,Theft,30731,3,0
CUST04211,55,Female,East,Premium,2,7583,13,Theft,7401,4,0
CUST04212,34,Male,North,Basic,11,30628,4,Theft,19445,3,1
CUST04213,40,Male,South,Premium,9,31250,10,Accident,76418,1,0
CUST04214,41,Male,West,Gold,9,8055,3,Fire,62012,1,1
CUST04215,67,Male,West,Basic,12,11801,7,Fire,72819,2,0
CUST04216,25,Female,North,Premium,8,39426,7,Theft,26970,1,0
CUST04217,58,Male,West,Gold,3,41719,0,Fire,63890,0,1
CUST04218,23,Female,North,Basic,5,45067,13,Theft,12360,2,0
CUST04219,22,Female,North,Premium,2,28840,11,Accident,55613,4,1
CUST04220,61,Female,North,Premium,14,14933,2,Fire,65357,4,1
CUST04221,46,Female,North,Premium,3,36979,10,Accident,33235,1,0
CUST04222,45,Male,South,Basic,1,9137,3,Accident,74135,1,1
CUST04223,28,Female,East,Basic,4,16423,1,Fire,11428,4,1
CUST04224,18,Female,East,Premium,5,29315,13,Natural Disaster,48185,1,1
CUST04225,60,Female,South,Basic,12,39482,12,Theft,70419,1,1
CUST04226,36,Female,West,Basic,2,49156,4,Fire,38821,3,1
CUST04227,26,Male,West,Basic,3,41115,10,Accident,49001,4,0
CUST04228,44,Male,East,Basic,12,39754,7,Theft,78660,4,1
CUST04229,51,Female,West,Gold,6,41312,11,Accident,40633,1,0
CUST04230,61,Female,East,Basic,6,28363,1,Theft,15407,0,0
CUST04231,21,Female,East,Gold,7,22085,13,Fire,19080,3,1
CUST04232,53,Male,South,Basic,12,47414,8,Accident,74860,0,0
CUST04233,35,Male,West,Premium,9,41554,12,Theft,8407,1,1
CUST04234,32,Male,South,Basic,4,19415,6,Theft,41013,4,1
CUST04235,68,Male,East,Premium,5,26398,5,Fire,38433,0,1
CUST04236,30,Male,East,Premium,11,37691,7,Theft,64948,2,1
CUST04237,36,Female,East,Basic,2,11659,13,Theft,5220,0,0
CUST04238,66,Male,North,Gold,6,25644,1,Accident,63474,4,1
CUST04239,23,Male,North,Basic,4,8044,13,Fire,78267,1,0
CUST04240,65,Female,North,Premium,5,8883,4,Fire,77716,0,0
CUST04241,29,Male,South,Gold,7,36712,3,Accident,23554,1,1
CUST04242,68,Male,East,Gold,6,24324,7,Natural Disaster,79030,3,0
CUST04243,54,Male,West,Gold,8,26545,12,Accident,78021,2,0
CUST04244,34,Female,South,Basic,6,23204,0,Accident,66847,4,0
CUST04245,40,Male,South,Basic,10,28268,11,Natural Disaster,27361,4,1
CUST04246,43,Female,South,Basic,14,20762,2,Theft,16980,1,1
CUST04247,46,Female,West,Premium,8,33371,9,Fire,51748,2,1
CUST04248,50,Male,East,Premium,13,23847,7,Fire,66657,4,0
CUST04249,44,Male,North,Basic,14,41139,4,Natural Disaster,34518,0,1
CUST04250,42,Male,East,Premium,14,46295,3,Fire,50257,4,0
CUST04251,27,Male,East,Basic,4,15116,5,Natural Disaster,7934,0,0
CUST04252,64,Female,South,Basic,12,35125,11,Theft,75787,4,1
CUST04253,40,Male,South,Premium,7,36404,4,Natural Disaster,78895,0,1
CUST04254,38,Female,South,Basic,3,33436,2,Fire,13855,3,0
CUST04255,38,Female,North,Gold,1,7788,12,Fire,18628,1,1
CUST04256,60,Female,North,Basic,13,37149,10,Natural Disaster,24249,3,1
CUST04257,30,Female,North,Premium,9,9125,13,Fire,37050,0,1
CUST04258,54,Female,East,Basic,9,8606,4,Natural Disaster,3275,1,1
CUST04259,50,Male,South,Basic,6,46534,3,Fire,1765,2,1
CUST04260,41,Female,West,Premium,2,37988,0,Accident,54734,0,1
CUST04261,61,Female,East,Gold,8,26306,0,Theft,38834,4,1
CUST04262,28,Male,North,Basic,10,47973,13,Fire,27999,4,0
CUST04263,34,Male,West,Basic,6,15833,14,Fire,40142,2,1
CUST04264,21,Female,West,Premium,7,26997,6,Fire,78419,3,1
CUST04265,64,Female,South,Basic,13,38521,3,Natural Disaster,10295,0,0
CUST04266,42,Male,West,Gold,1,34948,0,Fire,57929,4,0
CUST04267,47,Female,North,Premium,3,12488,5,Natural Disaster,30867,1,1
CUST04268,26,Male,South,Basic,1,44974,10,Fire,7286,2,0
CUST04269,38,Male,West,Basic,10,47448,11,Accident,27290,3,1
CUST04270,37,Female,South,Premium,1,12938,14,Accident,5149,3,1
CUST04271,36,Male,West,Basic,12,43726,10,Theft,60587,1,0
CUST04272,36,Female,East,Premium,12,20770,11,Natural Disaster,68881,1,1
CUST04273,29,Female,East,Basic,11,11635,10,Theft,22933,2,0
CUST04274,54,Female,North,Premium,13,13629,10,Fire,75306,1,0
CUST04275,59,Male,East,Basic,1,36668,0,Fire,19082,4,1
CUST04276,34,Female,East,Gold,4,26487,7,Accident,11863,3,1
CUST04277,54,Male,East,Basic,13,17869,11,Theft,7984,1,1
CUST04278,65,Female,West,Basic,7,14219,12,Fire,56189,0,1
CUST04279,56,Female,West,Gold,7,45797,8,Fire,39024,1,0
CUST04280,45,Male,South,Basic,12,21673,10,Natural Disaster,50430,3,1
CUST04281,58,Female,West,Basic,13,21763,2,Fire,68004,4,1
CUST04282,52,Female,East,Basic,5,49933,6,Theft,10132,1,0
CUST04283,64,Male,West,Basic,12,16043,12,Accident,36086,4,1
CUST04284,65,Male,North,Gold,6,14570,14,Accident,15462,0,1
CUST04285,35,Male,South,Premium,2,11886,4,Fire,47349,3,1
CUST04286,31,Female,South,Basic,5,6958,2,Fire,23323,2,0
CUST04287,52,Male,West,Premium,7,48087,4,Fire,19167,3,1
CUST04288,61,Male,East,Premium,14,29641,9,Natural Disaster,11067,2,1
CUST04289,58,Female,South,Gold,9,7183,6,Fire,56782,2,1
CUST04290,24,Male,North,Basic,6,34070,6,Fire,62987,3,0
CUST04291,58,Female,North,Premium,12,8774,8,Natural Disaster,4226,2,1
CUST04292,30,Female,South,Premium,14,34018,7,Theft,78456,4,1
CUST04293,35,Male,East,Basic,10,25303,3,Natural Disaster,26561,0,1
CUST04294,54,Female,East,Basic,4,19272,14,Accident,37738,1,0
CUST04295,30,Male,West,Basic,3,27586,4,Natural Disaster,76794,2,1
CUST04296,53,Male,West,Premium,9,38545,4,Natural Disaster,32655,2,0
CUST04297,48,Male,South,Basic,7,7566,9,Theft,19854,3,1
CUST04298,19,Male,West,Gold,11,47863,11,Theft,56046,4,0
CUST04299,33,Female,West,Basic,14,15953,1,Fire,49675,1,0
CUST04300,26,Female,West,Premium,13,36696,11,Natural Disaster,76411,2,0
CUST04301,26,Male,North,Gold,6,12404,6,Theft,45133,4,1
CUST04302,55,Male,West,Premium,7,37846,6,Accident,36915,1,1
CUST04303,28,Female,South,Gold,8,6581,8,Fire,64388,3,0
CUST04304,39,Male,East,Gold,5,19066,12,Natural Disaster,78789,2,0
CUST04305,50,Female,West,Basic,3,45735,8,Accident,29737,3,0
CUST04306,53,Male,East,Premium,3,12839,3,Theft,8901,3,1
CUST04307,62,Female,West,Basic,13,39930,4,Fire,11001,2,0
CUST04308,40,Female,South,Premium,2,27129,6,Accident,32811,4,1
CUST04309,62,Female,North,Basic,8,35845,9,Natural Disaster,60489,4,0
CUST04310,62,Male,South,Premium,1,18913,14,Accident,38896,3,0
CUST04311,51,Male,North,Premium,12,5964,6,Fire,61919,3,1
CUST04312,26,Male,West,Basic,8,15739,10,Natural Disaster,41927,0,0
CUST04313,41,Male,West,Basic,3,7673,9,Natural Disaster,33330,1,1
CUST04314,25,Male,North,Gold,9,43061,10,Accident,72696,3,1
CUST04315,24,Female,South,Basic,12,36171,7,Fire,44570,3,1
CUST04316,53,Female,South,Basic,14,28643,7,Natural Disaster,27851,1,1
CUST04317,35,Female,North,Basic,12,39486,1,Fire,22185,2,1
CUST04318,20,Female,West,Gold,11,15624,11,Theft,76543,4,1
CUST04319,45,Female,North,Gold,2,6228,8,Accident,71893,2,1
CUST04320,23,Female,West,Premium,10,48370,10,Fire,57700,1,1
CUST04321,61,Female,North,Gold,9,39608,3,Theft,71300,1,0
CUST04322,61,Male,West,Basic,6,21920,0,Theft,61723,0,1
CUST04323,38,Female,North,Gold,1,24689,0,Fire,11037,0,1
CUST04324,45,Male,East,Basic,5,12124,4,Fire,35105,4,1
CUST04325,57,Female,West,Basic,10,47124,6,Accident,6420,3,0
CUST04326,18,Female,South,Basic,9,36339,4,Accident,10779,1,1
CUST04327,53,Male,North,Premium,13,12587,14,Natural Disaster,12444,0,0
CUST04328,38,Female,South,Premium,6,8527,12,Accident,68062,2,1
CUST04329,60,Male,North,Basic,7,38067,2,Fire,45527,0,1
CUST04330,52,Female,South,Gold,4,8963,10,Natural Disaster,73623,2,1
CUST04331,30,Male,South,Basic,1,42455,6,Theft,9793,0,1
CUST04332,66,Female,North,Basic,5,41939,0,Theft,37382,2,1
CUST04333,27,Male,North,Basic,2,25243,10,Fire,3149,0,1
CUST04334,61,Male,South,Premium,8,37693,0,Natural Disaster,42347,0,1
